topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
AttMpls,2,INIT,MCF_PATH,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,11,14,100600.0,52977.658,52977.658,31104.0,0.5871,31104.0,31104.0,0.5871,0.5871,0,1,11,11:11->14->10->4,0.066667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,12,14,100600.0,42064.432,42064.432,23040.0,0.5477,23040.0,23040.0,0.5477,0.5477,0,1,12,12:12->14->9->4,0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,13,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,13,14,100600.0,69410.781,69410.781,21248.0,0.3061,42624.0,21248.0,0.6141,0.3061,0,1,13,13:13->14->17->3,0.086667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,14,17,100600.0,45923.005,45923.005,21248.0,0.4627,0.0,21248.0,0.0,0.4627,0,1,13,13:13->14->17->3,0.016667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,19,22,100600.0,24753.638,24753.638,19712.0,0.7963,19712.0,19712.0,0.7963,0.7963,0,1,19,19:19->22->3,0.043333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,20,21,100600.0,50699.81,50699.81,31360.0,0.6185,31360.0,31360.0,0.6185,0.6185,0,1,20,20:20->21->3->1->2,0.036667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,23,24,100600.0,47258.43,47258.43,20352.0,0.4307,20352.0,20352.0,0.4307,0.4307,0,1,24,24:24->23->10->4->7->2,0.063333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,23,25,100600.0,32302.049,32302.049,21376.0,0.6618,0.0,21376.0,0.0,0.6618,0,1,25,25:25->23->10->3->1->2,0.043333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,INIT,MCF_PATH,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,1,2,100600.0,77558.852,77558.852,75008.0,0.9671,75008.0,52736.0,0.9671,0.6799,0,3,"(22, 2)|(25, 2)|(20, 2)","(20, 2):20->21->3->1->2 || (22, 2):22->3->1->2 || (25, 2):25->13->14->6->8->1->2",0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,1,3,100600.0,119659.087,119659.087,80384.0,0.6718,53632.0,52736.0,0.4482,0.4407,0,3,"(20, 2)|(22, 2)|(18, 1)","(18, 1):18->3->1 || (20, 2):20->21->3->1->2 || (22, 2):22->3->1->2",0.053333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,1,8,100600.0,41723.531,41723.531,70016.0,1.6781,21376.0,0.0,0.5123,0.0,1,3,"(25, 2)|(5, 1)|(8, 1)","(5, 1):5->8->1 || (8, 1):8->1 || (25, 2):25->13->14->6->8->1->2",0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,2,7,100600.0,79206.118,79206.118,39808.0,0.5026,39808.0,62080.0,0.5026,0.7838,0,2,"(24, 2)|(23, 2)","(23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,4,100600.0,21767.697,21767.697,16640.0,0.7644,16640.0,16640.0,0.7644,0.7644,0,1,"(21, 4)","(21, 4):21->3->4",0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,10,100600.0,83271.579,83271.579,68864.0,0.827,68864.0,68992.0,0.827,0.8285,0,3,"(13, 3)|(14, 3)|(15, 3)","(13, 3):13->14->10->3 || (14, 3):14->10->3 || (15, 3):15->6->10->3",0.053333,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,16,100600.0,35504.834,35504.834,27904.0,0.7859,27904.0,27904.0,0.7859,0.7859,0,1,"(16, 3)","(16, 3):16->3",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,17,100600.0,43031.474,43031.474,21248.0,0.4938,21248.0,42496.0,0.4938,0.9876,0,1,"(17, 3)","(17, 3):17->3",0.023333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,18,100600.0,41682.281,41682.281,26752.0,0.6418,26752.0,26752.0,0.6418,0.6418,0,1,"(18, 1)","(18, 1):18->3->1",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,21,100600.0,107791.463,107791.463,48000.0,0.4453,48000.0,48000.0,0.4453,0.4453,0,2,"(21, 4)|(20, 2)","(20, 2):20->21->3->1->2 || (21, 4):21->3->4",0.073333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,3,22,100600.0,57927.759,57927.759,41984.0,0.7248,41984.0,41984.0,0.7248,0.7248,0,2,"(22, 2)|(19, 3)","(19, 3):19->22->3 || (22, 2):22->3->1->2",0.046667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,4,9,100600.0,102434.814,102434.814,41216.0,0.4024,41216.0,64256.0,0.4024,0.6273,0,2,"(6, 4)|(9, 4)","(6, 4):6->9->4 || (9, 4):9->4",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,4,10,100600.0,118682.605,118682.605,115200.0,0.9707,115200.0,92160.0,0.9707,0.7765,0,5,"(12, 4)|(10, 4)|(23, 2)|(24, 2)|(11, 4)","(10, 4):10->4 || (11, 4):11->14->10->4 || (12, 4):12->14->10->4 || (23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,4,7,100600.0,112156.236,112156.236,59904.0,0.5341,108544.0,108544.0,0.9678,0.9678,0,3,"(24, 2)|(7, 4)|(23, 2)","(7, 4):7->4 || (23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,5,8,100600.0,36195.0,36195.0,25856.0,0.7144,25856.0,25856.0,0.7144,0.7144,0,1,"(5, 1)","(5, 1):5->8->1",0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,6,8,100600.0,28354.715,28354.715,21376.0,0.7539,21376.0,0.0,0.7539,0.0,0,1,"(25, 2)","(25, 2):25->13->14->6->8->1->2",0.103333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,6,9,100600.0,27682.075,27682.075,20608.0,0.7445,20608.0,20608.0,0.7445,0.7445,0,1,"(6, 4)","(6, 4):6->9->4",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,6,10,100600.0,35368.2,35368.2,25216.0,0.713,25216.0,25216.0,0.713,0.713,0,1,"(15, 3)","(15, 3):15->6->10->3",0.056667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,6,14,100600.0,36319.202,36319.202,21376.0,0.5886,21376.0,0.0,0.5886,0.0,0,1,"(25, 2)","(25, 2):25->13->14->6->8->1->2",0.106667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,6,15,100600.0,33970.449,33970.449,25216.0,0.7423,25216.0,25216.0,0.7423,0.7423,0,1,"(15, 3)","(15, 3):15->6->10->3",0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,10,14,100600.0,109010.515,109010.515,97792.0,0.8971,97792.0,53504.0,0.8971,0.4908,0,4,"(12, 4)|(13, 3)|(14, 3)|(11, 4)","(11, 4):11->14->10->4 || (12, 4):12->14->10->4 || (13, 3):13->14->10->3 || (14, 3):14->10->3",0.05,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,10,23,100600.0,64875.261,64875.261,39808.0,0.6136,39808.0,61184.0,0.6136,0.9431,0,2,"(24, 2)|(23, 2)","(23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.04,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,11,14,100600.0,52977.658,52977.658,31104.0,0.5871,31104.0,31104.0,0.5871,0.5871,0,1,"(11, 4)","(11, 4):11->14->10->4",0.066667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,12,14,100600.0,42064.432,42064.432,23040.0,0.5477,23040.0,23040.0,0.5477,0.5477,0,1,"(12, 4)","(12, 4):12->14->10->4",0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,13,25,100600.0,27469.712,27469.712,21376.0,0.7782,21376.0,0.0,0.7782,0.0,0,1,"(25, 2)","(25, 2):25->13->14->6->8->1->2",0.086667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,13,14,100600.0,69410.781,69410.781,42624.0,0.6141,42624.0,21248.0,0.6141,0.3061,0,2,"(13, 3)|(25, 2)","(13, 3):13->14->10->3 || (25, 2):25->13->14->6->8->1->2",0.086667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,19,22,100600.0,24753.638,24753.638,19712.0,0.7963,19712.0,19712.0,0.7963,0.7963,0,1,"(19, 3)","(19, 3):19->22->3",0.043333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,20,21,100600.0,50699.81,50699.81,31360.0,0.6185,31360.0,31360.0,0.6185,0.6185,0,1,"(20, 2)","(20, 2):20->21->3->1->2",0.036667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,23,24,100600.0,47258.43,47258.43,20352.0,0.4307,20352.0,20352.0,0.4307,0.4307,0,1,"(24, 2)","(24, 2):24->23->10->4->7->2",0.063333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B1,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,1,2,100600.0,77558.852,77558.852,75008.0,0.9671,75008.0,52736.0,0.9671,0.6799,0,3,25|20|22,20:20->21->3->1->2 || 22:22->3->1->2 || 25:25->13->14->6->8->1->2,0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,1,3,100600.0,119659.087,119659.087,53632.0,0.4482,53632.0,52736.0,0.4482,0.4407,0,2,20|22,20:20->21->3->1->2 || 22:22->3->1->2,0.053333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,1,8,100600.0,41723.531,41723.531,146560.0,3.5126,21376.0,0.0,0.5123,0.0,1,6,5|6|11|14|15|25,5:5->8->1 || 6:6->8->1 || 11:11->15->6->8->1 || 14:14->6->8->1 || 15:15->6->8->1 || 25:25->13->14->6->8->1->2,0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,2,7,100600.0,79206.118,79206.118,39808.0,0.5026,39808.0,62080.0,0.5026,0.7838,0,2,24|23,23:23->10->4->7->2 || 24:24->23->10->4->7->2,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,4,100600.0,21767.697,21767.697,16640.0,0.7644,16640.0,16640.0,0.7644,0.7644,0,1,21,21:21->3->4,0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,10,100600.0,83271.579,83271.579,21248.0,0.2552,68864.0,68992.0,0.827,0.8285,0,1,13,13:13->14->10->3,0.053333,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,16,100600.0,35504.834,35504.834,27904.0,0.7859,27904.0,27904.0,0.7859,0.7859,0,1,16,16:16->3,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,17,100600.0,43031.474,43031.474,21248.0,0.4938,21248.0,42496.0,0.4938,0.9876,0,1,17,17:17->3,0.023333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,18,100600.0,41682.281,41682.281,26752.0,0.6418,26752.0,26752.0,0.6418,0.6418,0,1,18,18:18->3,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,21,100600.0,107791.463,107791.463,48000.0,0.4453,48000.0,48000.0,0.4453,0.4453,0,2,20|21,20:20->21->3->1->2 || 21:21->3->4,0.073333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,3,22,100600.0,57927.759,57927.759,41984.0,0.7248,41984.0,41984.0,0.7248,0.7248,0,2,19|22,19:19->22->3 || 22:22->3->1->2,0.046667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,4,9,100600.0,102434.814,102434.814,20608.0,0.2012,41216.0,64256.0,0.4024,0.6273,0,1,9,9:9->4,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,4,10,100600.0,118682.605,118682.605,84096.0,0.7086,115200.0,92160.0,0.9707,0.7765,0,4,24|10|12|23,10:10->4 || 12:12->14->10->4 || 23:23->10->4->7->2 || 24:24->23->10->4->7->2,0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,4,7,100600.0,112156.236,112156.236,82688.0,0.7373,108544.0,108544.0,0.9678,0.9678,0,4,8|24|23|7,7:7->4 || 8:8->7->4 || 23:23->10->4->7->2 || 24:24->23->10->4->7->2,0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,5,8,100600.0,36195.0,36195.0,25856.0,0.7144,25856.0,25856.0,0.7144,0.7144,0,1,5,5:5->8->1,0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,6,8,100600.0,28354.715,28354.715,120704.0,4.2569,21376.0,0.0,0.7539,0.0,1,5,6|11|14|15|25,6:6->8->1 || 11:11->15->6->8->1 || 14:14->6->8->1 || 15:15->6->8->1 || 25:25->13->14->6->8->1->2,0.103333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,6,14,100600.0,36319.202,36319.202,43776.0,1.2053,21376.0,0.0,0.5886,0.0,1,2,25|14,14:14->6->8->1 || 25:25->13->14->6->8->1->2,0.106667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,6,15,100600.0,33970.449,33970.449,56320.0,1.6579,25216.0,25216.0,0.7423,0.7423,1,2,11|15,11:11->15->6->8->1 || 15:15->6->8->1,0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,7,8,100600.0,74839.269,74839.269,22784.0,0.3044,48640.0,48640.0,0.6499,0.6499,0,1,8,8:8->7->4,0.076667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,10,14,100600.0,109010.515,109010.515,44288.0,0.4063,97792.0,53504.0,0.8971,0.4908,0,2,12|13,12:12->14->10->4 || 13:13->14->10->3,0.05,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,10,23,100600.0,64875.261,64875.261,39808.0,0.6136,39808.0,61184.0,0.6136,0.9431,0,2,24|23,23:23->10->4->7->2 || 24:24->23->10->4->7->2,0.04,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,11,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,11,15,100600.0,36547.863,36547.863,31104.0,0.851,0.0,0.0,0.0,0.0,0,1,11,11:11->15->6->8->1,0.046667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,12,14,100600.0,42064.432,42064.432,23040.0,0.5477,23040.0,23040.0,0.5477,0.5477,0,1,12,12:12->14->10->4,0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,SM,B3,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
